city_code;da_name;da_population;da_surface_ha;dvf_nbtrans_residential;dvf_pxm2_median_residential;dvf_surface_median_residential;dvf_nbtrans_cod111;dvf_pxm2_median_cod111;dvf_nbtrans_cod121;dvf_pxm2_median_cod121;dvf_surface_median_cod111;dvf_surface_median_cod121;dvf_nbtrans_terrain;dvf_pxm2_median_terrain;dvf_surface_median_terrain
47121;Labastide-Castel-Amouroux;317;1201.29;9;2014;101;9;2014;0;;101;;2;29;1754
47122;Labretonie;167;1186.06;8;1347;145;8;1347;0;;145;;0;;
47123;Lacapelle-Biron;391;1392.55;15;1701;98;15;1701;0;;98;;5;16;1403
47124;Lacaussade;210;1032.32;8;1547;106;8;1547;0;;106;;0;;
47125;Lacépède;320;1133.62;18;1473;142;18;1473;0;;142;;0;;
47126;Lachapelle;96;458.4;5;1463;100;5;1463;0;;100;;1;23;1200
47127;Lafitte-sur-Lot;832;1603.65;19;1250;100;18;1294;2;930;95;95;1;15;1764
47128;Lafox;1098;509.86;31;1732;95;25;1845;6;1546;100;49;3;86;8200
47129;Lagarrigue;272;442.65;7;1504;85;7;1504;0;;85;;0;;
47130;Lagruère;351;996.48;10;1951;98;10;1951;1;2826;98;92;2;6;1360
47131;Lagupie;680;871.93;23;1955;110;23;1955;0;;110;;2;36;3292
47132;Lalandusse;219;943.79;14;1831;100;14;1831;0;;100;;0;;
47133;Lamontjoie;553;1786.08;19;1613;98;18;1584;2;3500;96;130;0;;
47134;Lannes;359;3271.95;11;1944;106;10;1856;4;2297;100;106;0;;
47135;Laparade;395;1621.62;17;1348;117;16;1383;1;617;119;94;2;86;2092
47136;Laperche;141;843.93;9;1873;130;9;1873;0;;130;;0;;
47137;Laplume;1330;3286.78;22;1876;111;19;2073;5;2903;112;115;5;29;971
47138;Laroque-Timbaut;1589;2168.62;42;1810;100;40;1714;4;2208;103;50;11;45;849
47139;Lasserre;99;651.44;3;4038;120;3;4038;0;;120;;0;;
47140;Laugnac;675;1730.72;21;1923;85;20;1913;2;2958;88;43;2;6625;34
47141;Laussou;284;1720.74;15;1375;110;15;1375;0;;110;;7;14;1230
47142;Lauzun;735;2426.06;46;1650;127;46;1650;1;2182;127;220;5;12;1319
47143;Lavardac;2307;1525.14;69;1500;93;63;1500;7;2167;95;62;6;232;708
47144;Lavergne;554;2027.24;25;2009;97;24;1976;1;2363;95;146;1;313;453
47145;Layrac;4010;3829.7;104;1765;83;78;1838;26;1585;96;56;8;47;1063
47146;Lédat;1431;1253.55;30;1532;108;29;1538;2;1320;109;105;8;30;1420
47147;Lévignac-de-Guyenne;674;2506.9;20;1601;93;18;1601;3;3086;101;61;5;30;1038
47148;Leyritz-Moncassin;206;2036.25;5;1429;140;5;1429;0;;140;;0;;
47150;Longueville;376;480.6;5;2174;94;5;2174;0;;94;;5;37;1236
47151;Loubès-Bernac;407;1925;20;1574;128;20;1574;0;;128;;1;24;1500
47152;Lougratte;421;2055.27;16;1394;100;16;1394;0;;100;;0;;
47154;Lusignan-Petit;353;730.14;15;1838;113;15;1838;0;;113;;0;;
47155;Madaillan;648;2440.05;11;1915;130;11;1915;0;;130;;0;;
47156;Marcellus;892;1189.7;29;1627;91;29;1627;1;3160;91;50;1;73;1467
47157;Marmande;17328;4489.49;675;1540;80;471;1622;204;1429;90;49;33;52;898
47158;Marmont-Pachas;157;805.02;5;2087;134;5;2087;0;;134;;1;2146;24
47159;Le Mas-d'Agenais;1456;2119.21;37;1068;89;35;1068;5;1316;90;60;3;24;2500
47160;Masquières;171;1135.68;14;2929;91;14;2929;0;;91;;2;36;1270
47161;Massels;120;621.58;8;1786;102;8;1786;0;;102;;1;757;354
47162;Massoulès;194;792.28;6;2091;130;6;2091;0;;130;;0;;
47163;Mauvezin-sur-Gupie;613;1592.78;10;2086;127;9;1972;1;3113;138;115;4;19;1499
47164;Mazières-Naresse;96;892.69;9;1618;127;9;1618;0;;127;;1;733;191
47165;Meilhan-sur-Garonne;1326;2871.35;27;1260;119;27;1260;4;928;119;93;10;26;1150
47167;Mézin;1433;3181.26;45;1120;90;42;1111;8;1559;90;81;2;340;247
47168;Miramont-de-Guyenne;3081;1685.92;128;1113;73;112;1138;16;1089;77;51;8;325;349
47169;Moirax;1197;1635.81;20;2119;122;20;2119;0;;122;;12;55;1457
47170;Monbahus;626;3210.64;21;1160;107;20;1274;1;1043;107;70;1;72;1243
47171;Monbalen;451;1298.24;8;1985;138;8;1985;1;1814;138;86;2;32;890
47172;Moncaut;589;1589.34;17;1862;120;17;1862;0;;120;;3;32;1400
47173;Monclar;900;2421.93;29;1250;91;28;1215;5;2940;97;65;3;11;1250
47174;Moncrabeau;745;5028.6;24;1681;108;23;1665;3;1525;108;40;2;4168;942
47175;Monflanquin;2342;6241.25;125;1364;89;105;1486;20;862;96;32;12;33;758
47176;Montgaillard-en-Albret;167;859.12;5;716;88;7;797;1;1060;102;50;2;56;654
47177;Monheurt;190;1138.69;7;1000;96;6;842;1;3158;96;114;0;;
47178;Monségur;397;1135.22;14;1358;112;14;1358;0;;112;;2;15;1169
47179;Monsempron-Libos;2122;903.48;83;1278;90;81;1284;9;1205;91;50;9;90;336
47180;Montagnac-sur-Auvignon;641;2293.4;9;1797;125;9;1797;0;;125;;3;91;2464
47181;Montagnac-sur-Lède;271;1962.33;16;1840;109;16;1840;0;;109;;1;41;904
47182;Montastruc;232;2477.81;11;1542;120;11;1542;0;;120;;0;;
47183;Montauriol;226;995.42;14;1390;116;14;1390;0;;116;;1;267;1077
47184;Montaut;253;1420.3;17;1286;113;17;1286;0;;113;;0;;
47185;Montayral;2654;2506.71;89;1572;84;88;1567;2;1473;85;68;9;13;1334
47186;Montesquieu;733;2562.75;22;1660;117;22;1660;0;;117;;5;189;671
47187;Monteton;323;1388.77;8;1968;115;8;1968;0;;115;;0;;
47188;Montignac-de-Lauzun;286;2053;5;2106;112;5;2106;0;;112;;2;498;2080
47189;Montignac-Toupinerie;137;834.48;6;2099;107;6;2099;0;;107;;0;;
47190;Montpezat;566;2428.92;9;2217;79;9;2217;2;2575;79;34;1;127;353
47191;Montpouillan;807;1212.74;17;1786;93;17;1786;0;;93;;6;16;1117
47192;Monviel;76;625.24;6;1973;121;6;1973;0;;121;;0;;
47193;Moulinet;195;1469.94;8;1478;121;8;1478;0;;121;;1;12;1814
47194;Moustier;324;833.68;15;1445;120;15;1445;0;;120;;1;78;387
47195;Nérac;6992;6276.4;249;1463;89;189;1542;60;1335;97;63;9;94;421
47196;Nicole;237;475.16;7;1118;74;7;1118;1;1699;74;103;0;;
47197;Nomdieu;256;1262.32;9;1790;130;8;1748;1;7137;141;60;2;31;901
47198;Pailloles;315;924.59;8;1772;96;8;1772;0;;96;;7;23;1177
47199;Pardaillan;334;1965.07;12;1999;145;12;1999;0;;145;;1;0;580
47200;Parranquet;113;961.92;8;2026;105;7;1990;1;2526;106;97;0;;
47201;Le Passage;9326;1290.74;354;1905;79;296;1905;58;1904;83;53;10;352;384
47202;Paulhiac;304;2239.11;6;1654;108;6;1654;0;;108;;1;534;328
47203;Penne-d'Agenais;2496;4710.42;92;1707;95;78;1825;14;1289;102;56;9;39;1006
47204;Peyrière;293;817.14;12;1764;99;12;1764;0;;99;;5;19;1250
47205;Pindères;189;4108.75;9;1730;115;9;1730;0;;115;;1;1777;121
47206;Pinel-Hauterive;564;2191.65;16;2324;111;16;2324;1;1000;111;85;5;30;894
47207;Pompiey;224;1972.34;5;1373;124;5;1373;0;;124;;0;;
47208;Pompogne;192;3623.85;9;2012;100;9;2012;0;;100;;0;;
47209;Pont-du-Casse;4191;1927.88;137;1845;81;124;1857;13;1845;85;42;8;97;866
47210;Port-Sainte-Marie;1887;1903.91;33;1156;80;31;1140;5;1571;88;60;4;61;1249
47211;Poudenas;196;1737.87;6;1351;102;6;1351;0;;102;;0;;
47212;Poussignac;309;1312.59;18;2016;112;18;2016;0;;112;;1;44;677
47213;Prayssas;993;2661.21;24;1764;116;23;1778;1;1748;116;33;3;388;800
47214;Puch-d'Agenais;718;2323.13;17;1794;104;17;1794;1;586;104;140;1;221;113
47215;Pujols;3769;2522.31;127;1660;92;120;1675;9;1431;93;49;10;121;728
47216;Puymiclan;701;2591.55;13;1691;96;13;1691;0;;96;;2;267;173
47217;Puymirol;899;1964.68;30;1386;98;30;1386;4;1801;98;102;3;181;1103
47218;Puysserampion;265;1082.42;9;1893;99;9;1893;0;;99;;0;;
47219;Rayet;172;1003.12;5;1579;83;5;1579;0;;83;;1;6;2432
47220;Razimet;309;731;11;1630;119;11;1630;0;;119;;0;;
47221;Réaup-Lisse;591;7104.38;22;1660;95;22;1660;1;1957;95;220;2;26;1300
47222;La Réunion;524;2816.28;7;2069;88;6;1738;2;4317;89;114;7;19;1365
47223;Rives;194;1280.18;7;1429;113;7;1429;0;;113;;1;112;1250
47224;Romestaing;163;1558.36;5;1310;84;5;1310;0;;84;;2;299;1495
47225;Roquefort;2078;755.98;48;2305;104;47;2315;4;1698;105;72;11;56;793
47226;Roumagne;539;1062.97;18;1507;120;18;1507;0;;120;;2;3;5260
47227;Ruffiac;179;1302.53;8;1221;97;8;1221;0;;97;;0;;
47228;Saint-Antoine-de-Ficalba;721;1102.07;13;1811;107;13;1811;0;;107;;3;42;1024
47229;Saint-Astier;203;952.96;15;1641;145;15;1641;0;;145;;1;623;1060
47230;Saint-Aubin;393;1850.13;7;1250;100;7;1250;0;;100;;3;12;2271
47231;Saint-Avit;185;904.58;7;1522;114;7;1522;0;;114;;4;17;1460
47232;Saint-Barthélemy-d'Agenais;549;1543.23;24;1231;120;24;1231;0;;120;;0;;
47233;Sainte-Bazeille;3171;2085.22;103;1545;90;87;1597;16;1489;95;55;35;56;500
47234;Saint-Caprais-de-Lerm;713;1361.65;13;2409;110;13;2409;1;1685;110;111;1;49;816
47235;Saint-Colomb-de-Lauzun;473;2332.92;25;1667;98;25;1667;0;;98;;7;308;666
47236;Sainte-Colombe-de-Duras;98;698.95;5;1926;200;5;1926;0;;200;;0;;
47237;Sainte-Colombe-de-Villeneuve;496;1902.61;15;2081;119;15;2081;0;;119;;2;921;1152
47238;Sainte-Colombe-en-Bruilhois;1546;2124.8;34;1897;110;34;1897;3;2450;110;37;25;81;1407
47239;Saint-Étienne-de-Fougères;855;995.84;18;1699;115;18;1699;0;;115;;2;4;868
47240;Saint-Étienne-de-Villeréal;261;1454.49;13;1746;130;13;1746;0;;130;;4;13;2122
47241;Saint-Eutrope-de-Born;690;3833.09;28;1826;117;28;1826;0;;117;;3;131;1921
47242;Saint-Front-sur-Lémance;492;1979.99;13;1562;80;13;1562;0;;80;;2;95;1339
47244;Sainte-Gemme-Martaillac;377;1416.44;7;1500;144;7;1500;0;;144;;0;;
47245;Saint-Géraud;85;573.31;5;1486;109;5;1486;0;;109;;2;30;3898
47246;Saint-Hilaire-de-Lusignan;1501;1687;31;1792;120;31;1792;0;;120;;2;35;1218
47247;Saint-Jean-de-Duras;260;1665.32;10;1875;130;10;1875;0;;130;;3;10;1500
47248;Saint-Jean-de-Thurac;563;508.71;16;1844;114;16;1844;0;;114;;2;647;714
47249;Saint-Laurent;431;424.29;11;933;81;11;933;0;;81;;0;;
47250;Saint-Léger;177;575.36;5;1364;140;5;1364;0;;140;;0;;
47251;Saint-Léon;329;958.62;9;1492;100;9;1492;0;;100;;5;20;1454
47252;Sainte-Livrade-sur-Lot;6541;3107.51;164;1446;89;152;1460;12;1228;90;49;29;46;598
47253;Sainte-Marthe;658;966.45;15;1788;99;15;1788;0;;99;;5;820;291
47254;Saint-Martin-Curton;302;4158.11;9;1310;109;9;1310;0;;109;;1;6;631
47255;Saint-Martin-de-Beauville;154;758.51;10;1743;113;10;1743;0;;113;;0;;
47256;Saint-Martin-de-Villeréal;103;826.46;4;2004;142;4;2004;0;;142;;0;;
47257;Saint-Martin-Petit;620;640.02;16;1592;124;16;1592;0;;124;;6;21;1142
47258;Sainte-Maure-de-Peyriac;305;2322.88;18;1826;97;18;1826;0;;97;;1;6;2433
47259;Saint-Maurice-de-Lestapel;110;783.04;4;1931;86;3;1886;1;22778;90;18;1;10;1367
47260;Saint-Maurin;377;2181.91;22;1268;101;22;1268;0;;101;;1;3;9118
47262;Saint-Nicolas-de-la-Balerme;424;476.37;13;1619;90;12;1613;1;12778;88;90;2;487;743
47263;Saint-Pardoux-du-Breuil;633;728.76;13;1538;94;12;1594;1;1429;95;70;1;6;2892
47264;Saint-Pardoux-Isaac;1111;735.72;45;1533;91;45;1533;0;;91;;5;12;848
47265;Saint-Pastour;379;1466.66;17;1674;104;17;1674;0;;104;;1;121;1076
47266;Saint-Pé-Saint-Simon;182;1761.93;6;1980;109;6;1980;0;;109;;0;;
47267;Saint-Pierre-de-Buzet;274;854.5;7;2000;110;7;2000;0;;110;;0;;
47269;Saint-Pierre-de-Clairac;899;1325.62;18;1902;110;18;1902;1;909;110;55;6;93;1120
47271;Saint-Pierre-sur-Dropt;359;824.24;11;1952;95;11;1952;0;;95;;0;;
47272;Saint-Quentin-du-Dropt;180;1191.18;10;1572;137;10;1572;0;;137;;1;224;647
47273;Saint-Robert;190;671.78;6;2169;195;6;2169;0;;195;;1;24;1029
47274;Saint-Romain-le-Noble;412;852.41;13;1648;114;13;1648;0;;114;;1;4;500
47275;Saint-Salvy;200;934.57;7;1510;105;7;1510;0;;105;;2;54;2097
47276;Saint-Sardos;289;1446.66;6;1678;115;6;1678;0;;115;;5;18;1484
47277;Saint-Sauveur-de-Meilhan;341;705.79;10;1431;101;9;1459;1;517;100;174;3;15;2600
47278;Saint-Sernin;454;2127.1;15;1464;140;15;1464;1;4000;140;50;3;24;1066
47279;Saint-Sixte;363;587.43;15;1518;95;15;1518;0;;95;;0;;
47280;Saint-Sylvestre-sur-Lot;2397;2146.21;68;1656;85;66;1677;6;2734;85;63;8;66;812
47281;Saint-Urcisse;242;1095.76;7;1552;115;7;1552;0;;115;;6;42;625
47282;Saint-Vincent-de-Lamontjoie;223;1529.18;6;1832;153;6;1832;0;;153;;0;;
47283;Saint-Vite;1192;556.62;32;1179;85;32;1179;1;1121;85;58;11;19;1401
47284;Salles;288;2157.68;9;1607;115;9;1607;0;;115;;1;3;1500
47285;Samazan;835;1730.62;20;1424;125;20;1424;0;;125;;6;26;1031
47286;Sauméjan;85;1972.41;5;2081;132;4;2376;1;1763;125;219;0;;
47287;Saumont;240;677.54;8;1497;144;8;1497;0;;144;;0;;
47288;Sauvagnas;519;1361.43;22;2082;100;22;2082;0;;100;;4;188;623
47289;La Sauvetat-de-Savères;479;691.97;14;1703;116;13;1843;2;990;121;63;0;;
47290;La Sauvetat-du-Dropt;567;1029.97;33;1654;102;32;1601;2;1807;102;74;0;;
47291;La Sauvetat-sur-Lède;643;1409.41;13;1734;90;13;1734;0;;90;;6;32;953
47292;Sauveterre-la-Lémance;563;2358.32;25;1069;78;25;1069;2;1994;78;70;1;132;1250
47293;Sauveterre-Saint-Denis;387;824.59;10;1500;88;10;1500;0;;88;;0;;
47294;Savignac-de-Duras;219;1491.51;10;1574;113;10;1574;2;8091;113;57;0;;
47295;Savignac-sur-Leyze;321;1151.38;8;1453;141;8;1453;0;;141;;0;;
47296;Ségalas;155;1288.54;5;1215;115;5;1215;0;;115;;0;;
47297;Sembas;142;1261.08;7;1846;150;7;1846;0;;150;;0;;
47298;Sénestis;200;1129.6;5;1429;110;5;1429;0;;110;;1;141;918
47299;Sérignac-Péboudou;178;1222.69;20;1806;133;20;1806;0;;133;;1;27;823
47300;Sérignac-sur-Garonne;1182;891.49;26;1920;102;26;1920;2;2110;102;48;6;70;903
47301;Seyches;1063;2490.5;29;1605;105;29;1605;0;;105;;3;140;1002
47302;Sos;657;5322.15;30;1004;82;29;952;2;2150;80;130;0;;
47303;Soumensac;224;1142.22;8;1006;79;8;1006;0;;79;;0;;
47304;Taillebourg;67;716.17;5;1667;90;5;1667;0;;90;;0;;
47305;Tayrac;381;1298.75;10;1795;101;9;1827;1;1764;104;72;2;89;1012
47306;Le Temple-sur-Lot;1118;1701.16;30;1622;92;30;1622;4;1123;92;106;10;29;949
47307;Thézac;211;1130.93;5;2578;70;5;2578;0;;70;;1;32;1250
47308;Thouars-sur-Garonne;228;401.56;6;1187;99;6;1187;0;;99;;1;103;845
47309;Tombebœuf;443;1842.42;21;1058;91;21;1058;1;513;91;117;1;196;688
47310;Tonneins;9459;3482.36;332;1222;83;255;1286;77;1078;88;58;11;26;1200
47311;Tourliac;137;978.57;6;1373;101;6;1373;0;;101;;1;396;560
47312;Tournon-d'Agenais;731;2145.26;35;1773;107;34;1767;1;4138;109;103;5;53;1252
47313;Tourtrès;140;1174.68;9;1640;136;9;1640;0;;136;;0;;
47314;Trémons;409;1355.14;13;1604;100;13;1604;0;;100;;2;352;1011
47315;Trentels;843;1960.04;21;1523;108;20;1516;1;3068;111;50;5;20;860
47316;Varès;655;1683.34;10;1214;131;10;1214;0;;131;;9;22;878
47317;Verteuil-d'Agenais;539;2245.59;6;911;113;6;911;0;;113;;3;9;2475
47318;Vianne;979;989.32;48;1514;80;45;1515;6;1589;80;55;1;242;659
47319;Villebramar;109;1007.96;7;1750;174;7;1750;0;;174;;0;;
47320;Villefranche-du-Queyran;415;1677.92;11;1500;150;11;1500;0;;150;;1;360;916
47321;Villeneuve-de-Duras;315;1185.69;9;938;97;8;997;1;682;98;66;1;3;3462
47323;Villeneuve-sur-Lot;22350;8140.79;949;1414;80;669;1449;280;1291;88;49;35;241;526
47324;Villeréal;1261;1397.93;80;1807;85;77;1786;5;1700;85;85;5;431;519
47325;Villeton;475;1082.79;13;1322;90;12;1296;1;1999;96;80;0;;
47326;Virazeil;1715;1995.39;35;1956;102;35;1956;2;13128;102;88;10;50;786
47327;Xaintrailles;378;1034.97;8;1097;123;8;1097;0;;123;;2;25;1105
47328;Saint-Georges;492;1600.95;16;1549;100;16;1549;0;;100;;0;;
48001;Albaret-le-Comtal;131;2961.75;7;1442;64;8;1353;1;2920;72;50;1;71;156
48002;Albaret-Sainte-Marie;559;1585.48;12;1873;98;12;1873;0;;98;;5;30;974
48003;Allenc;265;3899.3;6;1238;97;6;1238;1;786;97;70;0;;
48004;Altier;213;5475.74;15;1333;67;13;1191;5;971;70;35;0;;
48005;Antrenas;331;1745.95;6;2198;97;6;2198;0;;97;;3;8;4994
48007;Arzenc-d'Apcher;52;781.64;4;1311;107;4;1311;0;;107;;0;;
48008;Arzenc-de-Randon;191;6971.72;8;1480;76;8;1480;0;;76;;0;;
48009;Peyre en Aubrac;2296;15339.81;45;1429;80;39;1406;6;3165;80;48;6;27;1374
48010;Auroux;364;3522.72;8;892;60;8;892;0;;60;;2;601;483
48012;Les Monts-Verts;313;2894.15;6;1508;112;6;1508;1;1250;112;64;2;336;320
48013;Badaroux;930;2066.57;26;1961;92;21;1833;11;2251;108;75;6;83;716
48015;Pied-de-Borne;208;2756.9;10;1831;81;9;1788;4;3071;80;64;1;50;1000
48016;Balsièges;608;3296.73;14;1839;88;12;1728;3;2500;91;36;1;3318;55
48017;Banassac-Canilhac;1064;2468.95;23;1623;88;22;1615;8;1981;84;73;5;97;673
48018;Barjac;806;2992.4;17;1742;88;14;1734;3;3542;100;50;8;75;709
48019;Barre-des-Cévennes;200;3450.17;17;2094;65;16;2147;3;1722;68;70;2;1386;889
48020;Bassurels;62;4679.44;6;1590;70;6;1590;0;;70;;0;;
48021;La Bastide-Puylaurent;167;2393.61;14;1573;80;11;1719;6;1190;82;69;3;28;846
48025;Les Bessons;421;2341.45;9;1708;80;9;1708;0;;80;;1;80;1000
48026;Blavignac;252;1379.33;5;1957;78;8;1754;2;3187;87;51;5;32;797
48027;Mont Lozère et Goulet;1098;16720.28;43;1372;65;31;1351;12;1403;83;32;5;16;700
48028;Les Bondons;139;4591.16;7;1286;79;7;1286;2;4179;79;48;0;;
48029;Le Born;156;3035.83;4;1997;66;3;1769;1;2424;66;66;1;913;173
48030;Brenoux;384;1123.48;5;2486;70;8;1652;1;4722;83;36;1;49;1314
48031;Brion;88;2191.68;3;1344;90;3;1344;0;;90;;0;;
48032;Le Buisson;221;2432.33;5;895;61;5;895;0;;61;;1;5;1879
48034;La Canourgue;2074;10478.95;52;1683;62;42;1646;10;2990;76;49;6;58;488
48036;Cassagnas;126;3573.86;9;2500;80;9;2500;0;;80;;0;;
48037;Chadenet;123;1329.98;2;1816;122;2;1816;0;;122;;1;15;1447
48038;Bel-Air-Val-d'Ance;532;4167.56;20;923;97;16;923;5;1370;103;65;0;;
48039;Chanac;1404;7179.59;38;1545;83;33;1500;6;2104;96;48;6;177;422
48041;Chastanier;76;1044.35;6;2313;94;6;2313;0;;94;;0;;
48042;Chastel-Nouvel;938;3125.65;18;2381;103;17;2265;1;2497;94;173;8;70;998
48043;Châteauneuf-de-Randon;516;2461.75;9;1288;110;8;1389;5;741;116;54;3;26;789
48044;Chauchailles;75;1738.31;4;2033;45;3;917;1;3453;47;43;0;;
48045;Chaudeyrac;291;4456.66;9;1128;74;9;1128;0;;74;;4;20;734
48046;Chaulhac;58;964.9;5;923;115;5;923;0;;115;;0;;
48048;Cheylard-l'Évêque;65;2983.68;4;2423;79;3;2375;1;2644;70;87;0;;
48050;Bédouès-Cocurès;457;2938.73;17;2083;80;17;2083;1;1137;80;51;2;27;563
48051;Le Collet-de-Dèze;684;2646.47;16;2370;77;12;2500;5;1123;78;75;1;16;1274
48053;Cubières;187;4873.46;14;1239;80;19;1102;1;4471;67;85;1;260;404
48054;Cubiérettes;44;1193.16;3;1191;75;3;1191;0;;75;;0;;
48055;Cultures;189;392.87;6;3132;66;7;2789;1;5805;88;40;0;;
48056;Esclanèdes;427;1256.49;7;1257;96;7;1257;0;;96;;3;59;1004
48058;La Fage-Montivernoux;131;3757.5;6;1716;70;6;1716;0;;70;;0;;
48059;La Fage-Saint-Julien;303;1801.66;6;1357;85;6;1357;1;1308;85;65;1;17;2039
48061;Florac Trois Rivières;2100;4776.17;47;1739;87;32;1727;15;1739;90;62;7;60;636
48063;Fontans;218;3403.73;14;1529;85;14;1529;0;;85;;1;68;2500
48064;Fournels;371;1553.44;10;976;80;9;1000;1;583;88;60;2;21;1338
48065;Fraissinet-de-Fourques;83;2432.67;6;1151;50;6;1151;0;;50;;0;;
48067;Gabriac;102;847.4;5;2571;138;4;2586;1;2442;139;60;0;;
48068;Gabrias;158;2031.22;6;1449;106;6;1449;0;;106;;0;;
48069;Gatuzières;52;2958.48;5;793;70;4;1358;1;793;77;64;0;;
48070;Grandrieu;736;6363.73;20;1222;69;18;1222;4;1661;69;59;3;3567;24
48071;Grandvals;61;1272.66;5;1938;125;5;1938;0;;125;;0;;
48072;Grèzes;195;1609.57;8;1470;99;7;1176;1;2430;98;100;2;2;63
48073;Les Hermaux;108;1763.46;5;1154;110;5;1154;0;;110;;0;;
48074;Hures-la-Parade;242;8877.18;8;2089;97;7;2034;1;6500;106;20;1;112;695
48075;Ispagnac;895;5447.88;36;2048;70;27;2109;11;1583;73;50;1;42;2032
48077;Julianges;50;941.38;2;1175;76;2;1175;0;;76;;0;;
48079;Lajo;114;1863.21;9;1287;90;9;1287;1;2004;90;46;3;11;402
48080;Langogne;2836;3113.11;100;1406;74;50;1410;50;1383;86;59;13;42;334
48081;Lanuéjols;373;3354.34;5;1001;80;5;1001;0;;80;;5;14;1230
48082;Laubert;102;1427.78;6;1572;73;6;1572;0;;73;;0;;
48083;Les Laubies;151;2309.19;11;750;85;10;798;1;692;104;65;0;;
48085;Laval-du-Tarn;108;3696.88;4;1304;109;4;1304;0;;109;;0;;
48086;Luc;208;4603.06;22;1368;62;18;1368;5;1200;67;38;3;15;904
48087;Prinsuéjols-Malbouzon;246;5741.15;9;1275;105;8;1245;1;2089;123;79;0;;
48088;La Malène;130;4110.42;8;2659;63;7;2480;2;4719;66;38;1;73;561
48089;Le Malzieu-Forain;484;4954.86;10;1133;84;10;1133;1;1908;84;45;8;144;439
48090;Le Malzieu-Ville;745;798.8;18;1957;90;16;1957;6;932;90;60;7;29;879
48091;Marchastel;44;3493.81;4;1844;110;4;1844;0;;110;;0;;
48092;Marvejols;4764;1271.95;160;1500;65;67;1550;93;1455;87;55;8;39;890
48094;Massegros Causses Gorges;935;15961.58;30;1685;75;28;1685;7;1667;78;63;7;35;771
48095;Mende;12464;3692.54;284;2020;75;102;2004;182;2051;100;60;26;91;793
48096;Meyrueis;770;10455.67;23;1440;63;20;1406;5;1629;70;42;1;865;319
48097;Moissac-Vallée-Française;216;2701.25;8;2389;97;8;2389;2;2311;97;93;1;545;16
48098;Molezon;99;1486.06;6;1777;86;6;1777;0;;86;;0;;
48099;Bourgs sur Colagne;2091;5326.01;44;1603;94;40;1489;9;1917;100;70;8;43;909
48100;Montbel;146;2358.93;7;1069;84;6;933;1;1928;82;126;0;;
48103;Montrodat;1174;2062.36;13;1919;113;13;1919;1;1607;113;56;6;13;446
48104;Nasbinals;571;6341.77;17;1583;70;15;1583;5;6548;70;43;7;44;452
48105;Naussac-Fontanes;372;2506.01;6;1574;105;5;1564;1;1583;90;120;9;28;951
48106;Noalhac;94;1350.61;3;1500;50;3;1500;0;;50;;0;;
48107;Palhers;200;862.24;3;1297;98;3;1297;0;;98;;0;;
48108;La Panouse;94;3779.45;5;2143;70;5;2143;0;;70;;0;;
48110;Paulhac-en-Margeride;87;1590.46;5;1850;90;5;1850;0;;90;;0;;
48111;Pelouse;231;3328.91;10;1472;55;6;1503;6;1316;63;59;1;4525;40
48112;Pierrefiche;158;1680.37;8;1202;93;7;1220;1;1185;96;46;1;14;1770
48115;Le Pompidou;184;2310.42;10;1633;84;10;1633;1;3200;84;50;0;;
48116;Pont de Montvert - Sud Mont Lozère;557;16741.45;26;1821;63;23;1905;5;1642;66;50;6;32;548
48117;Pourcharesses;130;3210.42;9;2308;56;8;2255;1;2933;54;75;1;141;708
48119;Prévenchères;267;6160.87;11;1377;70;11;1377;0;;70;;0;;
48121;Prunières;226;1322.59;7;1566;82;7;1566;1;2667;82;45;6;29;858
48123;Recoules-d'Aubrac;165;2632.13;9;1375;108;9;1375;0;;108;;2;10;1877
48124;Recoules-de-Fumas;98;966.8;5;1077;80;5;1077;0;;80;;0;;
48126;Lachamp-Ribennes;379;5115.61;12;1015;95;11;1138;1;600;89;120;5;21;917
48127;Monts-de-Randon;1209;14821.96;35;1447;80;33;1447;4;2174;80;76;4;68;1098
48128;Rimeize;623;3257.64;9;1632;84;9;1632;3;2121;84;81;3;37;806
48129;Rocles;249;1977.24;8;1549;70;8;1549;0;;70;;2;124;753
48130;Rousses;115;2233.09;5;615;52;4;579;1;2167;50;72;2;8026;19
48131;Le Rozier;126;199.3;8;1220;78;5;1218;3;1223;78;48;1;1470;83
48132;Saint-Alban-sur-Limagnole;1385;5113.77;48;1352;90;41;1310;7;2676;95;60;5;394;307
48135;Saint-André-Capcèze;206;976.55;6;1335;64;6;1335;0;;64;;1;2;2500
48136;Saint-André-de-Lancize;151;2263.34;5;2164;70;7;1911;2;2692;80;35;0;;
48137;Saint-Bauzile;585;2945.61;10;1917;110;10;1917;2;2271;110;74;3;54;691
48138;Saint-Bonnet-de-Chirac;72;760.29;3;1864;210;3;1864;0;;210;;0;;
48139;Saint Bonnet-Laval;258;3197.85;10;1273;74;10;1273;0;;74;;0;;
48140;Saint-Chély-d'Apcher;3955;2820.42;97;1700;81;68;1622;29;2000;86;53;6;1405;357
48141;Mas-Saint-Chély;112;5762.04;14;1835;68;12;1622;2;3382;73;63;0;;
48144;Sainte-Croix-Vallée-Française;303;1874.92;13;1971;90;11;1971;5;1353;90;64;5;89;771
48145;Saint-Denis-en-Margeride;148;3789.77;5;833;60;5;833;0;;60;;0;;
48146;Gorges du Tarn Causses;881;14493.21;49;1802;82;45;1875;8;1648;84;36;2;226;1322
