Code_insee;Departement;Commune;Classement FRR et FRR+ au 10 juillet 2025;
36172;36;Rivarennes;FRR+;
36173;36;Rosnay;FRR+;
36174;36;Roussines;FRR+;
36175;36;Rouvres-les-Bois;FRR socle;
36176;36;Ruffec;FRR+;
36177;36;Sacierges-Saint-Martin;FRR+;
36178;36;Saint-Aigny;FRR+;
36179;36;Saint-Aoustrille;FRR+;
36180;36;Saint-Août;FRR+;
36181;36;Saint-Aubin;FRR+;
36182;36;Saint-Benoît-du-Sault;FRR+;
36184;36;Saint-Chartier;FRR+;
36185;36;Saint-Christophe-en-Bazelle;FRR socle;
36186;36;Saint-Christophe-en-Boucherie;FRR+;
36187;36;Saint-Civran;FRR+;
36188;36;Saint-Cyran-du-Jambot;FRR+;
36189;36;Saint-Denis-de-Jouhet;FRR+;
36190;36;Sainte-Fauste;FRR+;
36191;36;Saint-Florentin;FRR+;
36192;36;Saint-Gaultier;FRR+;
36193;36;Sainte-Gemme;FRR socle;
36194;36;Saint-Genou;FRR socle;
36195;36;Saint-Georges-sur-Arnon;FRR+;
36196;36;Saint-Gilles;FRR+;
36197;36;Saint-Hilaire-sur-Benaize;FRR socle;
36198;36;Saint-Lactencin;FRR socle;
36199;36;Sainte-Lizaigne;FRR+;
36200;36;Saint-Marcel;FRR socle;
36202;36;Saint-Maur;FRR+;
36203;36;Saint-Médard;FRR+;
36204;36;Saint-Michel-en-Brenne;FRR socle;
36205;36;Saint-Pierre-de-Jards;FRR+;
36207;36;Saint-Plantaire;FRR+;
36208;36;Sainte-Sévère-sur-Indre;FRR+;
36209;36;Saint-Valentin;FRR+;
36210;36;Sarzay;FRR+;
36211;36;Sassierges-Saint-Germain;FRR+;
36212;36;Saulnay;FRR socle;
36213;36;Sauzelles;FRR+;
36214;36;Sazeray;FRR+;
36215;36;Ségry;FRR+;
36216;36;Selles-sur-Nahon;FRR+;
36217;36;Sembleçay;FRR socle;
36218;36;Sougé;FRR socle;
36219;36;Tendu;FRR+;
36220;36;Thenay;FRR+;
36221;36;Thevet-Saint-Julien;FRR+;
36222;36;Thizay;FRR+;
36223;36;Tilly;FRR+;
36224;36;Tournon-Saint-Martin;FRR+;
36225;36;Le Tranger;FRR+;
36226;36;Tranzault;FRR socle;
36227;36;Urciers;FRR+;
36228;36;Valençay;FRR+;
36229;36;Val-Fouzon;FRR socle;
36230;36;Vatan;FRR+;
36231;36;Velles;FRR+;
36232;36;Vendœuvres;FRR socle;
36233;36;La Vernelle;FRR+;
36234;36;Verneuil-sur-Igneraie;FRR+;
36235;36;Veuil;FRR+;
36236;36;Vicq-Exemplet;FRR+;
36237;36;Vicq-sur-Nahon;FRR+;
36238;36;Vigoulant;FRR+;
36239;36;Vigoux;FRR+;
36240;36;Vijon;FRR+;
36241;36;Villedieu-sur-Indre;FRR socle;
36242;36;Villegongis;FRR socle;
36243;36;Villegouin;FRR+;
36244;36;Villentrois-Faverolles-en-Berry;FRR+;
36246;36;Villiers;FRR socle;
36247;36;Vineuil;FRR socle;
36248;36;Vouillon;FRR+;
37001;37;Abilly;FRR+;
37002;37;Ambillou;FRR socle;
37003;37;Amboise;Non classée;
37004;37;Anché;FRR bénéficiaire;
37005;37;Antogny-le-Tillac;FRR socle;
37006;37;Artannes-sur-Indre;Non classée;
37007;37;Assay;FRR socle;
37008;37;Athée-sur-Cher;Non classée;
37009;37;Autrèche;Non classée;
37010;37;Auzouer-en-Touraine;Non classée;
37011;37;Avoine;Non classée;
37012;37;Avon-les-Roches;FRR+;
37013;37;Avrillé-les-Ponceaux;FRR socle;
37014;37;Azay-le-Rideau;Non classée;
37015;37;Azay-sur-Cher;Non classée;
37016;37;Azay-sur-Indre;FRR socle;
37018;37;Ballan-Miré;Non classée;
37019;37;Barrou;FRR socle;
37020;37;Beaulieu-lès-Loches;FRR socle;
37021;37;Beaumont-Louestault;FRR bénéficiaire;
37022;37;Beaumont-en-Véron;Non classée;
37023;37;Beaumont-Village;FRR socle;
37024;37;Benais;FRR socle;
37025;37;Berthenay;Non classée;
37026;37;Betz-le-Château;FRR socle;
37027;37;Bléré;Non classée;
37028;37;Bossay-sur-Claise;FRR socle;
37029;37;Bossée;FRR socle;
37030;37;Le Boulay;Non classée;
37031;37;Bourgueil;FRR socle;
37032;37;Bournan;FRR socle;
37033;37;Boussay;FRR socle;
37034;37;Braslou;FRR socle;
37035;37;Braye-sous-Faye;FRR socle;
37036;37;Braye-sur-Maulne;FRR socle;
37037;37;Brèches;FRR socle;
37038;37;Bréhémont;Non classée;
37039;37;Bridoré;FRR+;
37040;37;Brizay;FRR+;
37041;37;Bueil-en-Touraine;FRR bénéficiaire;
37042;37;Candes-Saint-Martin;FRR bénéficiaire;
37043;37;Cangey;Non classée;
37044;37;La Celle-Guenand;FRR socle;
37045;37;La Celle-Saint-Avant;FRR socle;
37046;37;Céré-la-Ronde;Non classée;
37047;37;Cerelles;Non classée;
37048;37;Chambon;FRR socle;
37049;37;Chambourg-sur-Indre;FRR socle;
37050;37;Chambray-lès-Tours;Non classée;
37051;37;Champigny-sur-Veude;FRR socle;
37052;37;Chançay;Non classée;
37053;37;Chanceaux-près-Loches;FRR socle;
37054;37;Chanceaux-sur-Choisille;Non classée;
37055;37;Channay-sur-Lathan;FRR socle;
37056;37;La Chapelle-aux-Naux;Non classée;
37057;37;La Chapelle-Blanche-Saint-Martin;FRR socle;
37058;37;La Chapelle-sur-Loire;FRR socle;
37059;37;Charentilly;Non classée;
37060;37;Chargé;Non classée;
37061;37;Charnizay;FRR socle;
37062;37;Château-la-Vallière;FRR socle;
37063;37;Château-Renault;Non classée;
37064;37;Chaumussay;FRR socle;
37065;37;Chaveignes;FRR socle;
37066;37;Chédigny;FRR socle;
37067;37;Cheillé;Non classée;
37068;37;Chemillé-sur-Dême;FRR socle;
37069;37;Chemillé-sur-Indrois;FRR socle;
37070;37;Chenonceaux;Non classée;
37071;37;Chezelles;FRR+;
37072;37;Chinon;Non classée;
37073;37;Chisseaux;Non classée;
37074;37;Chouzé-sur-Loire;FRR bénéficiaire;
37075;37;Cigogné;Non classée;
37076;37;Cinais;FRR bénéficiaire;
37077;37;Cinq-Mars-la-Pile;FRR socle;
37078;37;Ciran;FRR socle;
37079;37;Civray-de-Touraine;Non classée;
37080;37;Civray-sur-Esves;FRR+;
37081;37;Cléré-les-Pins;FRR socle;
37082;37;Continvoir;FRR socle;
37083;37;Cormery;FRR socle;
37084;37;Couesmes;FRR socle;
37085;37;Courçay;Non classée;
37086;37;Courcelles-de-Touraine;FRR socle;
37087;37;Courcoué;FRR socle;
37088;37;Couziers;FRR bénéficiaire;
37089;37;Cravant-les-Côteaux;FRR bénéficiaire;
37090;37;Crissay-sur-Manse;FRR socle;
37091;37;La Croix-en-Touraine;Non classée;
37092;37;Crotelles;Non classée;
37093;37;Crouzilles;FRR+;
37094;37;Cussay;FRR socle;
37095;37;Dame-Marie-les-Bois;Non classée;
37096;37;Dierre;Non classée;
37097;37;Dolus-le-Sec;FRR socle;
37098;37;Draché;FRR socle;
37099;37;Druye;Non classée;
37100;37;Épeigné-les-Bois;Non classée;
37101;37;Épeigné-sur-Dême;FRR socle;
37103;37;Esves-le-Moutier;FRR socle;
37104;37;Esvres;Non classée;
37105;37;Faye-la-Vineuse;FRR socle;
37106;37;La Ferrière;Non classée;
37107;37;Ferrière-Larçon;FRR socle;
37108;37;Ferrière-sur-Beaulieu;FRR socle;
37109;37;Fondettes;Non classée;
37110;37;Francueil;Non classée;
37111;37;Genillé;FRR socle;
37112;37;Gizeux;FRR socle;
37113;37;Le Grand-Pressigny;FRR+;
37114;37;La Guerche;FRR+;
37115;37;Descartes;FRR+;
37116;37;Les Hermites;FRR+;
37117;37;Hommes;FRR socle;
37118;37;Huismes;Non classée;
37119;37;L'Île-Bouchard;FRR+;
37121;37;Jaulnay;FRR socle;
37122;37;Joué-lès-Tours;Non classée;
37123;37;Langeais;FRR socle;
37124;37;Larçay;Non classée;
37125;37;Lémeré;FRR socle;
37126;37;Lerné;FRR bénéficiaire;
37127;37;Le Liège;FRR socle;
37128;37;Lignières-de-Touraine;Non classée;
37129;37;Ligré;FRR socle;
37130;37;Ligueil;FRR socle;
37131;37;Limeray;Non classée;
37132;37;Loches;FRR socle;
37133;37;Loché-sur-Indrois;FRR socle;
37134;37;Louans;FRR socle;
37136;37;Le Louroux;FRR socle;
37137;37;Lublé;FRR socle;
37138;37;Lussault-sur-Loire;Non classée;
37139;37;Luynes;Non classée;
37140;37;Luzé;FRR socle;
37141;37;Luzillé;Non classée;
37142;37;Maillé;FRR socle;
37143;37;Manthelan;FRR socle;
37144;37;Marçay;FRR bénéficiaire;
37145;37;Marcé-sur-Esves;FRR socle;
37146;37;Marcilly-sur-Maulne;FRR socle;
37147;37;Marcilly-sur-Vienne;FRR socle;
37148;37;Marigny-Marmande;FRR socle;
37149;37;Marray;FRR bénéficiaire;
37150;37;Mazières-de-Touraine;FRR socle;
37151;37;La Membrolle-sur-Choisille;Non classée;
37152;37;Mettray;Non classée;
37153;37;Monnaie;Non classée;
37154;37;Montbazon;Non classée;
37155;37;Monthodon;Non classée;
37156;37;Montlouis-sur-Loire;Non classée;
37157;37;Montrésor;FRR socle;
37158;37;Montreuil-en-Touraine;Non classée;
37159;37;Monts;Non classée;
37160;37;Morand;Non classée;
37161;37;Mosnes;Non classée;
37162;37;Mouzay;FRR socle;
37163;37;Nazelles-Négron;Non classée;
37165;37;Neuil;FRR socle;
37166;37;Neuillé-le-Lierre;Non classée;
37167;37;Neuillé-Pont-Pierre;Non classée;
37168;37;Neuilly-le-Brignon;FRR+;
37169;37;Neuville-sur-Brenne;Non classée;
37170;37;Neuvy-le-Roi;FRR bénéficiaire;
37171;37;Noizay;Non classée;
37172;37;Notre-Dame-d'Oé;Non classée;
37173;37;Nouans-les-Fontaines;FRR socle;
37174;37;Nouâtre;FRR socle;
37175;37;Nouzilly;Non classée;
37176;37;Noyant-de-Touraine;FRR socle;
37177;37;Orbigny;FRR+;
37178;37;Panzoult;FRR+;
37179;37;Parçay-Meslay;Non classée;
37180;37;Parçay-sur-Vienne;FRR+;
37181;37;Paulmy;FRR socle;
37182;37;Pernay;Non classée;
37183;37;Perrusson;FRR socle;
37184;37;Le Petit-Pressigny;FRR socle;
37185;37;Pocé-sur-Cisse;Non classée;
37186;37;Pont-de-Ruan;Non classée;
37187;37;Ports-sur-Vienne;FRR socle;
37188;37;Pouzay;FRR socle;
37189;37;Preuilly-sur-Claise;FRR socle;
37190;37;Pussigny;FRR socle;
37191;37;Razines;FRR socle;
37192;37;Reignac-sur-Indre;FRR socle;
37193;37;Restigné;FRR socle;
37194;37;Reugny;Non classée;
37195;37;La Riche;Non classée;
37196;37;Richelieu;FRR socle;
37197;37;Rigny-Ussé;Non classée;
37198;37;Rillé;FRR socle;
37199;37;Rilly-sur-Vienne;FRR socle;
37200;37;Rivarennes;Non classée;
37201;37;Rivière;Non classée;
37202;37;La Roche-Clermault;FRR bénéficiaire;
37203;37;Rochecorbon;Non classée;
37204;37;Rouziers-de-Touraine;Non classée;
37205;37;Saché;Non classée;
37206;37;Saint-Antoine-du-Rocher;Non classée;
37207;37;Saint-Aubin-le-Dépeint;FRR+;
37208;37;Saint-Avertin;Non classée;
37210;37;Saint-Benoît-la-Forêt;Non classée;
37211;37;Saint-Branchs;Non classée;
37212;37;Sainte-Catherine-de-Fierbois;FRR socle;
37213;37;Saint-Christophe-sur-le-Nais;FRR bénéficiaire;
37214;37;Saint-Cyr-sur-Loire;Non classée;
37216;37;Saint-Épain;FRR socle;
37217;37;Saint-Étienne-de-Chigny;Non classée;
37218;37;Saint-Flovier;FRR+;
37219;37;Saint-Genouph;Non classée;
37220;37;Saint-Germain-sur-Vienne;FRR bénéficiaire;
37221;37;Saint-Hippolyte;FRR socle;
37222;37;Saint-Jean-Saint-Germain;FRR socle;
37223;37;Saint-Laurent-de-Lin;FRR socle;
37224;37;Saint-Laurent-en-Gâtines;Non classée;
37225;37;Saint-Martin-le-Beau;Non classée;
37226;37;Sainte-Maure-de-Touraine;FRR socle;
37228;37;Saint-Nicolas-de-Bourgueil;FRR socle;
37229;37;Saint-Nicolas-des-Motets;Non classée;
37230;37;Saint-Ouen-les-Vignes;Non classée;
37231;37;Saint-Paterne-Racan;FRR bénéficiaire;
37232;37;Coteaux-sur-Loire;FRR socle;
37233;37;Saint-Pierre-des-Corps;Non classée;
37234;37;Saint-Quentin-sur-Indrois;FRR socle;
37236;37;Saint-Règle;Non classée;
37237;37;Saint-Roch;Non classée;
37238;37;Saint-Senoch;FRR socle;
37240;37;Saunay;Non classée;
37241;37;Savigné-sur-Lathan;FRR socle;
37242;37;Savigny-en-Véron;Non classée;
37243;37;Savonnières;Non classée;
37244;37;Sazilly;FRR+;
37245;37;Semblançay;Non classée;
37246;37;Sennevières;FRR socle;
37247;37;Sepmes;FRR socle;
37248;37;Seuilly;FRR bénéficiaire;
37249;37;Sonzay;Non classée;
37250;37;Sorigny;Non classée;
37251;37;Souvigné;FRR socle;
37252;37;Souvigny-de-Touraine;Non classée;
37253;37;Sublaines;Non classée;
37254;37;Tauxigny-Saint-Bauld;FRR socle;
37255;37;Tavant;FRR+;
37256;37;Theneuil;FRR+;
37257;37;Thilouze;Non classée;
37258;37;Thizay;FRR bénéficiaire;
37259;37;Tournon-Saint-Pierre;FRR socle;
37260;37;La Tour-Saint-Gelin;FRR socle;
37261;37;Tours;Non classée;
37262;37;Trogues;FRR+;
37263;37;Truyes;Non classée;
37264;37;Vallères;Non classée;
37265;37;Varennes;FRR socle;
37266;37;Veigné;Non classée;
37267;37;Véretz;Non classée;
37268;37;Verneuil-le-Château;FRR socle;
37269;37;Verneuil-sur-Indre;FRR socle;
37270;37;Vernou-sur-Brenne;Non classée;
37271;37;Villaines-les-Rochers;Non classée;
37272;37;Villandry;Non classée;
37273;37;La Ville-aux-Dames;Non classée;
37274;37;Villebourg;FRR bénéficiaire;
37275;37;Villedômain;FRR+;
37276;37;Villedômer;Non classée;
37277;37;Villeloin-Coulangé;FRR socle;
37278;37;Villeperdue;Non classée;
37279;37;Villiers-au-Bouin;FRR socle;
37280;37;Vou;FRR socle;
37281;37;Vouvray;Non classée;
37282;37;Yzeures-sur-Creuse;FRR socle;
38001;38;Les Abrets en Dauphiné;Non classée;
38002;38;Les Adrets;Non classée;
38003;38;Agnin;Non classée;
38004;38;L'Albenc;Non classée;
38005;38;Allemond;FRR socle;
38006;38;Allevard;Non classée;
38008;38;Ambel;FRR socle;
38009;38;Anjou;Non classée;
38010;38;Annoisin-Chatelans;Non classée;
38011;38;Anthon;Non classée;
38012;38;Aoste;Non classée;
38013;38;Apprieu;Non classée;
38015;38;Artas;Non classée;
38017;38;Assieu;Non classée;
38018;38;Auberives-en-Royans;FRR socle;
38019;38;Auberives-sur-Varèze;Non classée;
38020;38;Auris;FRR socle;
38022;38;Les Avenières Veyrins-Thuellin;Non classée;
38023;38;Avignonet;FRR socle;
38026;38;La Balme-les-Grottes;Non classée;
38027;38;Barraux;Non classée;
38029;38;La Bâtie-Montgascon;Non classée;
38030;38;Beaucroissant;Non classée;
38031;38;Beaufin;FRR socle;
38032;38;Beaufort;FRR socle;
38033;38;Beaulieu;Non classée;
38034;38;Beaurepaire;FRR socle;
38035;38;Beauvoir-de-Marc;Non classée;
38036;38;Beauvoir-en-Royans;Non classée;
38037;38;Bellegarde-Poussieu;FRR socle;
38038;38;Belmont;Non classée;
38039;38;Bernin;Non classée;
38040;38;Besse;FRR socle;
38041;38;Bessins;Non classée;
38042;38;Bévenais;Non classée;
38043;38;Bilieu;Non classée;
38044;38;Biol;Non classée;
38045;38;Biviers;Non classée;
38046;38;Bizonnes;Non classée;
38047;38;Blandin;Non classée;
38048;38;Bonnefamille;Non classée;
38049;38;Bossieu;Non classée;
38050;38;Le Bouchage;Non classée;
38051;38;Bougé-Chambalud;Non classée;
38052;38;Le Bourg-d'Oisans;FRR socle;
38053;38;Bourgoin-Jallieu;Non classée;
38054;38;Bouvesse-Quirieu;Non classée;
38055;38;Brangues;Non classée;
38056;38;Bressieux;Non classée;
38057;38;Bresson;Non classée;
38058;38;Brézins;Non classée;
38059;38;Brié-et-Angonnes;Non classée;
38060;38;Brion;Non classée;
38061;38;La Buisse;Non classée;
38062;38;La Buissière;Non classée;
38063;38;Burcin;Non classée;
38064;38;Cessieu;Non classée;
38065;38;Châbons;Non classée;
38066;38;Chalon;Non classée;
38067;38;Chamagnieu;Non classée;
38068;38;Champagnier;Non classée;
38069;38;Champier;Non classée;
38070;38;Le Champ-près-Froges;Non classée;
38071;38;Champ-sur-Drac;Non classée;
38072;38;Chanas;Non classée;
38073;38;Chantepérier;FRR socle;
38074;38;Chantesse;Non classée;
38075;38;Chapareillan;Non classée;
38076;38;La Chapelle-de-la-Tour;Non classée;
38077;38;La Chapelle-de-Surieu;Non classée;
38078;38;La Chapelle-du-Bard;Non classée;
38080;38;Charancieu;Non classée;
38081;38;Charantonnay;Non classée;
38082;38;Charavines;Non classée;
38083;38;Charette;Non classée;
38084;38;Charnècles;Non classée;
38085;38;Charvieu-Chavagneux;Non classée;
38086;38;Chasselay;Non classée;
38087;38;Chasse-sur-Rhône;Non classée;
38089;38;Chassignieu;Non classée;
38090;38;Château-Bernard;FRR socle;
38091;38;Châteauvilain;Non classée;
38092;38;Châtelus;FRR socle;
38093;38;Châtenay;FRR bénéficiaire;
38094;38;Châtonnay;Non classée;
38095;38;Chatte;Non classée;
38097;38;Chavanoz;Non classée;
38098;38;Chélieu;Non classée;
38099;38;Chevrières;Non classée;
38100;38;Le Cheylas;Non classée;
38101;38;Cheyssieu;Non classée;
38102;38;Chèzeneuve;Non classée;
38103;38;Chichilianne;FRR socle;
38104;38;Chimilin;Non classée;
38105;38;Chirens;Non classée;
38106;38;Cholonge;FRR socle;
38107;38;Chonas-l'Amballan;Non classée;
38108;38;Choranche;FRR socle;
38109;38;Chozeau;Non classée;
38110;38;Chuzelles;Non classée;
38111;38;Claix;Non classée;
38112;38;Clavans-en-Haut-Oisans;FRR socle;
38113;38;Clelles;FRR socle;
38114;38;Clonas-sur-Varèze;Non classée;
38115;38;Saint-Martin-de-la-Cluze;FRR socle;
38116;38;Cognet;FRR socle;
38117;38;Cognin-les-Gorges;Non classée;
38118;38;Colombe;Non classée;
38120;38;La Combe-de-Lancey;Non classée;
38124;38;Corbelin;Non classée;
38126;38;Corenc;Non classée;
38127;38;Cornillon-en-Trièves;FRR socle;
38128;38;Corps;FRR socle;
38129;38;Corrençon-en-Vercors;Non classée;
38130;38;La Côte-Saint-André;Non classée;
38131;38;Les Côtes-d'Arey;Non classée;
38132;38;Les Côtes-de-Corps;FRR socle;
38133;38;Coublevie;Non classée;
38134;38;Cour-et-Buis;Non classée;
38135;38;Courtenay;Non classée;
38136;38;Crachier;Non classée;
38137;38;Cras;Non classée;
38138;38;Crémieu;Non classée;
38139;38;Creys-Mépieu;Non classée;
38140;38;Crolles;Non classée;
38141;38;Culin;Non classée;
38144;38;Diémoz;Non classée;
38146;38;Dizimieu;Non classée;
38147;38;Doissin;Non classée;
38148;38;Dolomieu;Non classée;
38149;38;Domarin;Non classée;
38150;38;Domène;Non classée;
38151;38;Échirolles;Non classée;
38152;38;Eclose-Badinières;Non classée;
38153;38;Engins;Non classée;
38154;38;Entraigues;FRR socle;
38155;38;Entre-deux-Guiers;Non classée;
38156;38;Les Éparres;Non classée;
38157;38;Estrablin;Non classée;
38158;38;Eybens;Non classée;
38159;38;Eydoche;Non classée;
38160;38;Eyzin-Pinet;Non classée;
38161;38;Faramans;Non classée;
38162;38;Faverges-de-la-Tour;Non classée;
38163;38;Le Haut-Bréda;Non classée;
38166;38;La Flachère;Non classée;
38167;38;Flachères;Non classée;
38169;38;Fontaine;Non classée;
38170;38;Fontanil-Cornillon;Non classée;
38171;38;La Forteresse;Non classée;
38172;38;Four;Non classée;
38173;38;Le Freney-d'Oisans;FRR socle;
38174;38;La Frette;Non classée;
38175;38;Froges;Non classée;
38176;38;Frontonas;Non classée;
38177;38;La Garde;FRR socle;
38179;38;Gières;Non classée;
38180;38;Gillonnay;Non classée;
38181;38;Goncelin;Non classée;
38182;38;Le Grand-Lemps;Non classée;
38183;38;Granieu;Non classée;
38184;38;Grenay;Non classée;
38185;38;Grenoble;Non classée;
38186;38;Gresse-en-Vercors;FRR socle;
38187;38;Le Gua;Non classée;
38188;38;Herbeys;Non classée;
38189;38;Heyrieux;Non classée;
38190;38;Hières-sur-Amby;Non classée;
38191;38;Huez;FRR socle;
38192;38;Hurtières;Non classée;
38193;38;L'Isle-d'Abeau;Non classée;
38194;38;Izeaux;Non classée;
38195;38;Izeron;Non classée;
38197;38;Janneyrias;Non classée;
38198;38;Jarcieu;Non classée;
38199;38;Jardin;Non classée;
38200;38;Jarrie;Non classée;
38203;38;Laffrey;FRR socle;
38204;38;Lalley;FRR socle;
38205;38;Lans-en-Vercors;Non classée;
38206;38;Laval-en-Belledonne;Non classée;
38207;38;Lavaldens;FRR socle;
38208;38;Lavars;FRR socle;
38209;38;Lentiol;FRR socle;
38210;38;Leyrieu;Non classée;
38211;38;Lieudieu;Non classée;
38212;38;Livet-et-Gavet;FRR socle;
38213;38;Longechenal;Non classée;
38214;38;Lumbin;Non classée;
38215;38;Luzinay;Non classée;
38216;38;Malleval-en-Vercors;Non classée;
38217;38;Marcieu;FRR socle;
38218;38;Marcilloles;FRR bénéficiaire;
38219;38;Marcollin;FRR socle;
38221;38;Marnans;FRR bénéficiaire;
38222;38;Massieu;Non classée;
38223;38;Maubec;Non classée;
38224;38;Mayres-Savel;FRR socle;
38225;38;Autrans-Méaudre en Vercors;Non classée;
38226;38;Mens;FRR socle;
38228;38;Merlas;Non classée;
38229;38;Meylan;Non classée;
38230;38;Meyrié;Non classée;
38231;38;Meyrieu-les-Étangs;Non classée;
38232;38;Meyssiez;Non classée;
38235;38;Miribel-Lanchâtre;Non classée;
38236;38;Miribel-les-Échelles;Non classée;
38237;38;Mizoën;FRR socle;
38238;38;Moidieu-Détourbe;Non classée;
38239;38;Moirans;Non classée;
38240;38;Moissieu-sur-Dolon;FRR socle;
38241;38;Monestier-d'Ambel;FRR socle;
38242;38;Monestier-de-Clermont;FRR socle;
38243;38;Monestier-du-Percy;FRR socle;
38244;38;Monsteroux-Milieu;Non classée;
38245;38;Montagne;Non classée;
38246;38;Montagnieu;Non classée;
38247;38;Montalieu-Vercieu;Non classée;
38248;38;Montaud;Non classée;
38249;38;Montbonnot-Saint-Martin;Non classée;
38250;38;Montcarra;Non classée;
38252;38;Montchaboud;Non classée;
38253;38;Les Deux Alpes;FRR socle;
38254;38;Monteynard;FRR socle;
38255;38;Montfalcon;FRR bénéficiaire;
38256;38;Montferrat;Non classée;
38257;38;Montrevel;Non classée;
38258;38;Mont-Saint-Martin;Non classée;
38259;38;Montseveroux;Non classée;
38260;38;Moras;Non classée;
38261;38;Morestel;Non classée;
38263;38;Morette;Non classée;
38264;38;La Morte;FRR socle;
38265;38;La Motte-d'Aveillans;FRR socle;
38266;38;La Motte-Saint-Martin;FRR socle;
38267;38;Mottier;Non classée;
38268;38;Le Moutaret;Non classée;
38269;38;La Mure;FRR socle;
38270;38;La Murette;Non classée;
38271;38;Murianette;Non classée;
