city_code;da_name;da_population;da_surface_ha;dvf_nbtrans;dvf_pxm2_median;dvf_surface_median;dvf_nbtrans_cod111;dvf_pxm2_median_cod111;dvf_nbtrans_cod121;dvf_pxm2_median_cod121;dvf_surface_median_cod111;dvf_surface_median_cod121;dvf_nbtrans_terrain;dvf_pxm2_median_terrain;dvf_surface_median_terrain;anct_part_actifs_transports_en_commun_2022;anct_taux_annuel_evol_population_2016_2022
80392;Grouches-Luchuel;572;900.22;16;976;98;16;976;0;;98;;8;26;794;1.7;-0.68
80393;Gruny;303;705.64;13;1667;80;13;1667;0;;80;;5;94;517;1.4;-1
80395;Guerbigny;275;831.47;16;1461;96;16;1461;0;;96;;11;2;1367;2.6;-1.44
80396;Gueschart;361;1290.94;9;1222;76;9;1222;0;;76;;7;4;2113;4.3;2.52
80397;Gueudecourt;101;488.55;6;1230;121;6;1230;0;;121;;2;3;1836;0;0.35
80399;Guignemicourt;386;453.84;14;2598;121;14;2598;0;;121;;3;8;415;2.8;3.12
80400;Guillaucourt;386;640.13;15;1575;79;15;1575;0;;79;;8;40;622;4.8;-1.42
80401;Guillemont;126;328.64;6;1095;99;6;1095;0;;99;;5;15;952;1.5;-1.61
80402;Guizancourt;113;593.62;4;1151;75;4;1151;0;;75;;2;25;975;0;-0.14
80403;Guyencourt-sur-Noye;161;385.03;5;1471;70;5;1471;0;;70;;5;4;1151;1.4;-1.4
80404;Guyencourt-Saulcourt;145;502.55;7;1463;91;7;1463;0;;91;;6;2;3141;3.9;0.12
80405;Hailles;404;510.45;10;1774;123;10;1774;0;;123;;6;6;956;4.4;-0.53
80406;Hallencourt;1351;2059.18;32;1506;87;32;1506;0;;87;;17;15;1500;2.6;-0.31
80407;Hallivillers;142;713.21;10;1439;61;10;1439;0;;61;;6;8;1093;0;-1.35
80408;Halloy-lès-Pernois;322;617.58;12;1693;94;12;1693;0;;94;;6;4;2868;0.7;-1.09
80409;Hallu;143;390.32;6;1117;118;6;1117;0;;118;;4;4;1638;2.9;-4.96
80410;Ham;4378;963.04;161;1080;82;149;1059;12;2248;84;58;28;4;651;2.9;-0.85
80411;Le Hamel;492;913.39;18;1739;82;18;1739;0;;82;;8;30;657;2.9;-0.54
80412;Hamelet;624;591.76;20;1794;126;20;1794;0;;126;;7;12;827;3.9;0.19
80413;Hancourt;94;408.62;5;682;83;5;682;0;;83;;5;6;3134;0;-0.71
80414;Hangard;115;635.03;7;1833;80;7;1833;0;;80;;1;72;699;3.5;-0.27
80415;Hangest-en-Santerre;1027;1511.79;38;1680;96;38;1680;0;;96;;10;15;1516;1.9;0.1
80416;Hangest-sur-Somme;760;1247.22;35;1622;84;35;1622;0;;84;;14;4;1574;6.4;0.09
80417;Harbonnières;1640;1542.19;44;1136;80;44;1136;1;1417;80;60;8;28;2088;3.9;-0.05
80418;Hardecourt-aux-Bois;84;523.22;5;1154;104;5;1154;0;;104;;3;5;1730;0;0.39
80420;Harponville;170;278.83;6;1296;98;6;1296;0;;98;;9;14;1760;0;-1.3
80421;Hattencourt;302;367.1;9;1395;90;9;1395;0;;90;;6;6;1132;0.9;0.62
80422;Hautvillers-Ouville;527;605.36;14;1814;85;14;1814;0;;85;;5;10;1379;2.5;-1.21
80423;Havernas;378;448.32;11;1643;107;11;1643;0;;107;;11;10;1133;0;-1.07
80424;Hébécourt;576;486.51;21;2408;119;21;2408;0;;119;;13;124;552;2.1;0.58
80425;Hédauville;106;408.83;7;1143;105;7;1143;0;;105;;1;12;1025;0;-2.56
80426;Heilly;438;942.15;9;1779;80;9;1779;0;;80;;7;7;6943;4.7;0.86
80427;Hem-Hardinval;347;1025.22;9;1667;100;9;1667;0;;100;;14;12;1896;0;0.37
80428;Hem-Monacu;137;365.47;5;1070;44;5;1070;0;;44;;7;29;1200;3.6;0.53
80429;Hénencourt;194;325.28;6;1613;97;6;1613;0;;97;;5;28;1210;1.1;-0.26
80430;Herbécourt;178;451.74;7;1087;212;7;1087;0;;212;;2;18;1608;0;-3.05
80431;Hérissart;764;741.66;13;1639;120;13;1639;0;;120;;13;2;1711;0.6;3.66
80432;Herleville;192;613.15;5;1216;80;5;1216;0;;80;;3;18;1658;1.2;0.44
80433;Herly;38;378.23;2;2150;105;2;2150;0;;105;;2;3;3552;6.7;-2.3
80434;Hervilly;184;619.93;8;1102;104;8;1102;0;;104;;2;7;2579;0;0.55
80435;Hesbécourt;45;362.6;1;705;88;1;705;0;;88;;2;1;2342;0;-2.2
80436;Hescamps;522;3459.22;21;1490;85;21;1490;0;;85;;9;2;1685;3.1;0.1
80437;Heucourt-Croquoison;108;501.32;6;1067;95;6;1067;0;;95;;7;1;2125;2;-2.16
80438;Heudicourt;527;1262.85;19;1043;90;19;1043;0;;90;;6;6;585;0.5;0.06
80439;Heuzecourt;165;721.76;6;883;102;6;883;0;;102;;1;2;1300;1.4;-0.9
80440;Hiermont;150;503.23;9;1226;84;9;1226;0;;84;;9;2;2242;1.8;0.11
80442;Hombleux;1111;1572.91;42;1127;92;42;1127;0;;92;;11;7;1299;0.7;-0.78
80443;Hornoy-le-Bourg;1622;5149.14;50;1397;89;50;1397;0;;89;;27;11;1184;0.9;-0.3
80444;Huchenneville;679;1150.71;19;1752;107;19;1752;0;;107;;6;16;1416;1.4;0.3
80445;Humbercourt;247;833.25;8;1241;107;8;1241;0;;107;;10;6;1678;1.1;-1.02
80446;Huppy;749;1080.13;24;1465;102;24;1465;0;;102;;7;4;660;3.7;-1.24
80449;Ignaucourt;65;405.22;5;1119;125;5;1119;0;;125;;3;39;1279;5.3;-2.99
80450;Inval-Boiron;118;334.65;6;1355;82;6;1355;0;;82;;1;7;514;6.5;0.86
80451;Irles;111;539.42;6;1047;76;6;1047;0;;76;;3;4;779;2.4;1.93
80452;Jumel;532;893.94;11;2132;112;11;2132;0;;112;;9;78;689;3.7;0.48
80453;Laboissière-en-Santerre;134;720.78;9;1515;68;9;1515;0;;68;;3;8;2365;2.9;-2.02
80455;Lachapelle;87;252.62;5;1083;70;5;1083;0;;70;;3;24;1590;2.3;1.58
80456;Lafresguimont-Saint-Martin;553;2674.16;15;1368;104;15;1368;0;;104;;7;2;1440;0;0.33
80458;Lahoussoye;442;409.91;11;2182;102;11;2182;0;;102;;4;72;747;1.4;-1.14
80459;Laleu;98;157.22;2;1040;79;2;1040;0;;79;;2;1;1948;4.5;-2.3
80460;Lamaronde;51;253.48;4;830;94;4;830;0;;94;;0;;;0;-1.94
80461;Lamotte-Brebière;260;429.05;7;2520;120;7;2520;0;;120;;5;133;1603;1.6;1.21
80462;Lamotte-Buleux;328;618.05;10;1741;118;10;1741;0;;118;;3;96;1090;3.2;-0.88
80463;Lamotte-Warfusée;725;942.57;27;1471;104;27;1471;2;1677;104;40;8;28;716;2.3;0.26
80464;Lanchères;859;1525.47;34;1983;74;34;1983;0;;74;;9;13;2261;1.1;-0.37
80465;Languevoisin-Quiquery;192;485.88;6;1272;103;6;1272;0;;103;;9;5;3448;2.4;0.17
80466;Lanches-Saint-Hilaire;133;546.36;7;1579;97;7;1579;0;;97;;0;;;0;0.26
80467;Laucourt;183;635.86;8;934;101;8;934;0;;101;;5;8;1694;1.1;-1.21
80468;Laviéville;170;216.64;6;1223;107;6;1223;0;;107;;2;35;593;0;-0.29
80469;Lawarde-Mauger-l'Hortoy;154;934.99;8;1638;119;8;1638;0;;119;;4;13;923;0;-2.38
80470;Léalvillers;156;223.22;6;1104;84;6;1104;0;;84;;5;2;970;3.3;-0.92
80472;Lesbœufs;166;598.65;7;842;109;7;842;0;;109;;5;11;946;0;-0.68
80473;Liancourt-Fosse;292;647.29;12;1544;92;12;1544;0;;92;;7;3;732;3.1;-0.11
80474;Licourt;395;695.48;12;1237;91;12;1237;0;;91;;4;13;3274;0;0
80475;Liéramont;217;731.63;15;1173;97;15;1173;0;;97;;5;16;1257;0;-1.56
80476;Liercourt;327;551.31;13;1484;85;13;1484;0;;85;;5;8;1720;0;-1.16
80477;Ligescourt;223;514.14;7;2088;91;7;2088;0;;91;;3;6;3052;0;0
80478;Lignières;142;636.7;8;1706;114;8;1706;0;;114;;6;2;1263;0;1.69
80479;Lignières-Châtelain;346;656.28;11;1229;80;11;1229;0;;80;;7;28;635;1.4;-1.65
80480;Lignières-en-Vimeu;108;331.04;3;1054;93;3;1054;0;;93;;0;;;0;0.3
80481;Lihons;463;1247.35;16;1234;84;16;1234;0;;84;;5;4;364;1.4;0.9
80482;Limeux;142;862.03;5;1264;90;5;1264;0;;90;;2;12;3531;0;-0.23
80484;Liomer;374;391.56;12;1094;100;12;1094;0;;100;;7;2;3283;2.3;-0.72
80485;Ô-de-Selle;1148;2694.06;17;1742;106;17;1742;0;;106;;15;3;1514;2.3;-0.96
80486;Long;590;925.9;24;1083;73;24;1083;0;;73;;10;5;446;2.7;-0.68
80487;Longavesnes;77;410.19;7;814;70;7;814;0;;70;;4;9;1837;2.8;-3.47
80488;Longpré-les-Corps-Saints;1500;804.28;73;1600;67;67;1600;7;1523;70;60;20;17;1994;6.4;-1.42
80489;Longueau;5680;344.49;160;2000;80;131;2059;29;1845;82;58;17;99;182;17.4;0.52
80490;Longueval;292;853.06;8;1220;111;8;1220;0;;111;;5;3;2297;0;0.54
80491;Longuevillette;67;206.76;2;1250;179;2;1250;0;;179;;3;14;2483;2.4;-1.36
80493;Louvencourt;289;776.79;8;1021;120;8;1021;0;;120;;7;5;1265;0;0.99
80494;Louvrechy;197;577.29;5;1292;120;5;1292;0;;120;;2;10;4923;5.2;-0.08
80495;Lucheux;521;2794.18;11;979;87;11;979;0;;87;;9;2;2000;0;-0.53
80496;Machiel;151;667.37;10;1676;112;10;1676;0;;112;;4;18;1883;2.9;-1.47
80497;Machy;117;331.33;9;1776;76;9;1776;0;;76;;2;32;796;2.1;-1.73
80498;Mailly-Maillet;628;1125.08;19;1222;106;18;1169;1;1415;106;106;8;30;764;2.2;0.51
80499;Mailly-Raineval;290;1437.54;5;1542;96;5;1542;0;;96;;9;2;2205;2.1;0.28
80500;Maisnières;472;1272.4;9;1194;75;9;1194;0;;75;;9;3;803;1.1;-1.21
80501;Maison-Ponthieu;280;1094.98;7;1230;92;7;1230;0;;92;;6;6;1320;2.1;1.16
80502;Maison-Roland;97;499.58;5;1363;100;5;1363;0;;100;;4;2;4874;0;-1.61
80503;Maizicourt;182;581.36;10;1432;94;10;1432;0;;94;;8;2;1717;0;-0.61
80504;Malpart;70;425.51;6;1584;85;6;1584;0;;85;;2;15;2794;0;-1.72
80505;Carnoy-Mametz;255;1026.32;10;1727;98;10;1727;0;;98;;6;29;1213;1.7;-0.9
80507;Marcelcave;1302;1253.94;46;1933;87;46;1933;0;;87;;16;29;1065;7.3;1.39
80508;Marché-Allouarde;51;206.63;3;1400;60;3;1400;0;;60;;1;86;759;0;-1.87
80509;Marchélepot-Misery;575;861.94;12;1013;96;12;1013;1;1486;96;37;7;22;1581;0.8;-0.56
80511;Marestmontiers;120;248.21;6;1314;104;6;1314;0;;104;;5;9;3523;1.5;0.44
80512;Mareuil-Caubert;840;913.88;34;1555;93;34;1555;0;;93;;9;6;1500;3.4;0.16
80513;Maricourt;184;756;8;1269;104;8;1269;0;;104;;9;9;1690;0;0.19
80514;Marieux;128;407.35;6;1160;107;6;1160;0;;107;;1;10;50;1.6;1.63
80515;Marlers;149;392.98;5;1232;96;5;1232;0;;96;;4;1;1315;1.8;1.05
80516;Marquaix;190;530.63;7;1019;96;7;1019;0;;96;;0;;;1.3;-1.5
80517;Marquivillers;189;578.99;14;1633;88;14;1633;0;;88;;6;15;853;1.2;0.18
80518;Martainneville;410;748.01;12;1272;90;12;1272;0;;90;;6;25;876;0.9;-0.27
80519;Matigny;505;704.38;14;1133;75;14;1133;0;;75;;4;19;626;1;-0.03
80520;Maucourt;205;370.72;9;1547;80;9;1547;0;;80;;5;21;869;2.2;1.94
80521;Maurepas;216;1092.76;10;1026;88;10;1026;0;;88;;6;4;2610;4.9;2.8
80522;Le Mazis;107;383.36;2;1098;85;2;1098;0;;85;;1;2;2294;1.9;0.31
80523;Méaulte;1285;1077.06;43;1703;91;43;1703;0;;91;;10;66;1018;2.7;0.13
80524;Méharicourt;546;705.5;19;1110;100;19;1110;1;2125;100;32;9;4;959;2.6;-0.99
80525;Meigneux;183;399.19;6;2116;85;6;2116;0;;85;;4;19;911;2.5;0.57
80526;Le Meillard;154;699.03;7;1058;92;7;1058;0;;92;;3;2;4102;0;-0.11
80527;Méneslies;298;403.11;11;1702;85;11;1702;0;;85;;7;1;5803;0.8;-0.59
80528;Méréaucourt;9;304.81;0;;;0;;0;;;;5;4;2575;0;6.99
80529;Mérélessart;183;375.08;5;1143;82;5;1143;0;;82;;1;57;601;2.8;-0.95
80530;Méricourt-l'Abbé;587;694.95;20;1540;116;20;1540;0;;116;;5;4;1415;3.2;-0.11
80531;Méricourt-en-Vimeu;106;331.69;0;;;0;;0;;;;4;13;880;0;0.32
80533;Mers-les-Bains;2540;543.21;274;2451;55;131;2141;143;2791;75;43;16;75;514;3;-1.75
80535;Le Mesge;144;872.06;6;1206;122;6;1206;0;;122;;6;10;1530;4.8;-3.21
80536;Mesnil-Bruntel;290;735.71;8;1145;78;8;1145;0;;78;;5;24;1643;0.9;0
80537;Mesnil-Domqueur;88;355.87;3;1760;74;3;1760;0;;74;;2;5;676;2.2;0.38
80538;Mesnil-en-Arrouaise;105;650.12;8;777;76;8;777;0;;76;;3;2;4574;0;-2.94
80540;Mesnil-Martinsart;237;873.96;7;1257;100;7;1257;1;5000;100;46;5;6;1698;7.4;0.21
80541;Mesnil-Saint-Georges;217;605.22;9;1542;103;9;1542;0;;103;;3;38;849;1.9;2.22
80542;Mesnil-Saint-Nicaise;569;681.98;15;1095;88;15;1095;0;;88;;9;16;904;3.8;0.03
80543;Métigny;122;671.84;3;1354;48;3;1354;0;;48;;3;9;711;0;-0.14
80544;Mézerolles;184;646.93;5;1124;113;5;1124;0;;113;;6;3;2412;4.6;-0.63
80545;Mézières-en-Santerre;521;1079.74;15;1588;85;15;1588;0;;85;;10;5;1589;2.5;-1.61
80546;Miannay;604;879.34;17;1660;88;17;1660;0;;88;;8;33;982;2.7;1.21
80547;Millencourt;202;585.63;6;1074;95;6;1074;0;;95;;4;28;863;7.4;-0.88
80548;Millencourt-en-Ponthieu;337;862.83;10;1826;81;10;1826;0;;81;;6;4;1595;3.4;-0.85
80549;Miraumont;620;1402.42;23;1354;100;22;1361;1;1137;102;51;10;1;1588;3.6;-1
80550;Mirvaux;121;231.82;5;1186;120;5;1186;0;;120;;1;60;1001;0;-3.76
80552;Moislains;1109;2070.02;43;1376;77;43;1376;1;1933;77;60;10;5;693;0.5;-1.25
80553;Molliens-au-Bois;349;731.8;13;2176;102;13;2176;0;;102;;9;27;1180;2.3;1.21
80554;Molliens-Dreuil;921;2287;29;1656;101;28;1653;4;1377;102;72;12;9;1308;1.3;-0.18
80555;Monchy-Lagache;593;1545.95;15;1230;95;15;1230;0;;95;;6;5;626;0.8;-2.4
80556;Mons-Boubert;585;955.88;14;1250;85;14;1250;0;;85;;10;37;1225;1.2;0.59
80557;Estrées-Mons;594;1537.55;20;1392;84;20;1392;0;;84;;11;7;732;0.9;-0.2
80558;Monsures;216;900.02;7;1198;115;7;1198;0;;115;;6;29;1284;1;-0.75
80559;Montagne-Fayel;146;699.26;5;1291;108;5;1291;0;;108;;4;2;1107;0;-0.78
80560;Montauban-de-Picardie;217;769.42;7;1216;88;7;1216;0;;88;;1;8;12;5.3;-0.68
80561;Montdidier;5935;1262.06;180;1500;84;167;1446;13;2157;84;80;38;23;790;2.8;-0.8
80562;Montigny-sur-l'Hallue;175;488.85;5;1397;117;4;1396;1;8065;123;62;5;3;709;4.9;-2.17
80563;Montigny-les-Jongleurs;102;500.84;7;1842;98;7;1842;0;;98;;3;2;5710;0;1.2
80565;Montonvillers;93;148.65;5;2077;190;5;2077;0;;190;;3;89;969;2.4;0.39
80566;Fieffes-Montrelet;339;968.48;12;995;100;12;995;0;;100;;8;7;872;1.4;1.31
80568;Morchain;362;587.91;13;1200;97;13;1200;0;;97;;5;7;2618;0.7;0.28
80569;Morcourt;327;760.37;12;1493;110;12;1493;0;;110;;5;5;699;0.7;1.6
80570;Moreuil;3936;2365.94;134;1629;83;126;1606;11;6333;84;65;22;11;1520;5.9;-0.1
80571;Morisel;469;647.79;19;1515;67;18;1349;1;4925;67;67;5;62;646;5.2;-1.15
80572;Morlancourt;382;1188.37;14;1657;93;14;1657;0;;93;;7;2;1125;3.5;0.27
80573;Morvillers-Saint-Saturnin;372;1279.72;12;1344;70;12;1344;0;;70;;7;5;1200;1.9;-1.27
80574;Mouflers;96;355.67;5;1410;104;5;1410;0;;104;;5;15;3615;0;0.53
80575;Mouflières;75;277.12;0;;;0;;0;;;;0;;;0;-3.25
80576;Moyencourt;314;417.07;10;1286;81;10;1286;0;;81;;6;9;1061;0.8;0.78
80577;Moyencourt-lès-Poix;165;1046.92;8;1066;83;8;1066;0;;83;;4;9;5021;0;-1.44
80578;Moyenneville;693;1410.75;16;1796;97;16;1796;0;;97;;5;10;856;1;-0.33
80579;Muille-Villette;789;658.66;25;1008;85;25;1008;0;;85;;11;32;405;2.8;-0.68
80580;Nampont;261;1952.21;10;1735;112;10;1735;0;;112;;6;28;2724;0;0.84
80582;Namps-Maisnil;1013;2199.54;30;1700;88;30;1700;0;;88;;15;2;1253;2.2;0.38
80583;Nampty;277;526.87;5;1787;95;5;1787;0;;95;;1;95;663;2.8;-0.06
80584;Naours;1047;1653.36;33;1650;100;33;1650;1;4900;100;50;28;1;995;1.7;-0.37
80585;Nesle;2284;780.43;76;1103;78;73;1087;5;7104;78;47;19;30;436;3.4;-0.44
80586;Nesle-l'Hôpital;174;478.65;5;1196;90;5;1196;0;;90;;1;4;3882;0;1.53
80587;Neslette;89;204.33;2;3226;50;2;3226;0;;50;;7;18;1276;0;1.17
80588;Neufmoulin;368;446.07;10;1527;76;10;1527;0;;76;;6;38;1098;4.1;0.05
80589;Neuilly-le-Dien;106;489.43;3;1456;94;3;1456;0;;94;;3;4;866;0;1.18
80590;Neuilly-l'Hôpital;334;769.48;16;1944;98;16;1944;0;;98;;3;38;2934;2.9;0.36
80591;Neuville-au-Bois;144;294.71;6;1249;102;6;1249;0;;102;;2;11;3733;1.6;-0.78
80592;Neuville-Coppegueule;509;865.15;20;1047;80;20;1047;0;;80;;3;11;793;0.5;-0.48
80593;La Neuville-lès-Bray;263;403.24;12;1526;76;12;1526;0;;76;;4;11;1337;2.4;-0.38
80595;La Neuville-Sire-Bernard;263;439.07;9;1971;79;9;1971;0;;79;;5;4;525;4.2;-0.12
80596;Neuvillette;212;316.31;10;1526;95;10;1526;0;;95;;2;3;2980;1.2;-0.31
80597;Nibas;828;1253.41;17;2043;70;17;2043;0;;70;;7;9;2485;0.6;-0.48
80598;Nouvion;1196;1579.06;41;1952;97;40;1918;1;2533;99;75;5;45;2189;2.2;-1.46
80599;Noyelles-en-Chaussée;242;1053.16;5;1842;66;5;1842;0;;66;;7;5;2760;1;-0.2
80600;Noyelles-sur-Mer;636;1962.37;37;2070;67;37;2070;0;;67;;7;4;6755;2.9;-2.08
80601;Nurlu;373;672.94;19;1270;100;19;1270;0;;100;;6;20;2010;0.6;-1.21
80602;Occoches;121;709.08;5;1351;75;5;1351;0;;75;;2;11;863;2.1;-0.13
80603;Ochancourt;322;398.59;10;1677;83;10;1677;0;;83;;3;10;4696;0.7;0.32
80604;Offignies;83;449.8;4;1310;130;4;1310;0;;130;;4;5;4844;2.9;3.25
80605;Offoy;196;714.75;6;958;96;6;958;0;;96;;5;3;3330;2.2;-1.73
80606;Oisemont;1127;808.98;21;1122;98;19;1122;3;2203;98;68;12;16;1516;2.3;-0.59
80607;Oissy;206;555.51;9;1310;100;9;1310;0;;100;;3;19;3230;2.9;-1.45
80609;Oneux;434;1244.12;12;1773;78;12;1773;0;;78;;8;9;1413;1.8;2.71
80611;Oresmaux;998;1103.86;24;2070;96;22;2070;2;3440;96;93;8;32;1434;1.5;1.15
80613;Oust-Marest;608;587.63;14;2045;69;13;1987;1;2404;72;52;4;5;2706;1.2;-0.46
80614;Outrebois;313;956.92;9;1324;91;9;1324;0;;91;;8;5;764;1.5;0.58
80615;Ovillers-la-Boisselle;431;960.44;12;1380;114;12;1380;0;;114;;3;5;2314;5.6;-0.76
80616;Pargny;198;371.23;7;819;115;7;819;0;;115;;6;24;520;0;-0.66
80617;Parvillers-le-Quesnoy;244;957.31;9;1633;91;9;1633;0;;91;;3;10;2044;0;0.14
80618;Pendé;1025;1608.83;38;1944;90;38;1944;0;;90;;16;26;1006;1.4;-0.75
80619;Pernois;686;884.7;20;1465;110;20;1465;0;;110;;6;3;1187;2.2;-0.72
80620;Péronne;7090;1421.36;241;1389;80;192;1345;49;2029;85;48;29;70;641;2;-1.1
80621;Hypercourt;679;1638.42;21;1038;105;21;1038;0;;105;;13;20;1464;1.7;-0.99
80622;Picquigny;1273;1028.66;42;1792;82;39;1679;5;3333;83;50;13;8;1064;4.7;-1.03
80623;Piennes-Onvillers;391;1227.62;12;1378;82;12;1378;0;;82;;7;1;2170;2.5;0.94
80624;Pierregot;280;250;8;1804;115;8;1804;0;;115;;5;36;904;1.4;0.24
80625;Trois-Rivières;1482;1682.76;40;1557;90;40;1557;1;12706;90;17;23;2;1234;2.7;-0.07
80626;Pissy;284;669.42;11;2012;95;11;2012;0;;95;;9;6;1678;2.4;0.83
80627;Plachy-Buyon;897;1016.57;22;2413;108;22;2413;0;;108;;6;4;1158;2.6;-0.75
80628;Le Plessier-Rozainvillers;753;1025.02;30;1516;86;30;1516;0;;86;;10;7;577;2.6;0.35
80629;Pœuilly;107;622.44;4;1295;104;4;1295;0;;104;;2;6;2816;0;-3.4
80630;Poix-de-Picardie;2282;1166.76;65;1505;92;64;1502;1;2118;93;85;15;76;619;3.4;-0.8
80631;Ponches-Estruval;127;713.47;11;1574;100;11;1574;0;;100;;4;10;2590;0;1.66
80632;Pont-de-Metz;2425;777.78;70;2668;73;46;2575;24;2769;92;46;15;51;1072;6.2;0.28
80633;Ponthoile;563;1794.82;24;1845;94;24;1845;0;;94;;5;5;989;3.7;-0.94
80634;Pont-Noyelles;826;861.94;15;2168;97;15;2168;0;;97;;6;76;973;2.2;-0.68
80635;Pont-Remy;1438;999.8;52;1454;82;51;1469;2;2077;79;125;16;6;1000;3.1;-0.08
80637;Port-le-Grand;268;1132.02;10;2079;89;10;2079;0;;89;;4;21;3473;0.9;-0.85
80638;Potte;111;329.15;8;1468;64;8;1468;0;;64;;1;13;4324;5.9;0.93
80639;Poulainville;1335;1253.73;47;2243;86;47;2243;1;2880;86;25;9;95;456;1.8;1.7
80640;Pozières;263;324.59;10;1483;89;10;1483;0;;89;;3;2;7673;1;-0.06
80642;Prouville;304;879.73;9;1639;91;9;1639;0;;91;;6;5;1020;0.8;0.38
80643;Prouzel;572;523.05;13;2366;104;13;2366;0;;104;;5;87;686;1.6;0.87
80644;Proyart;761;987.32;22;1537;86;22;1537;0;;86;;10;20;891;0.6;1.5
80645;Puchevillers;572;1438.32;14;1106;75;14;1106;0;;75;;5;6;604;0.9;0.27
80646;Punchy;79;306.17;4;1427;70;4;1427;0;;70;;0;;;0;-1.41
80647;Puzeaux;278;377.37;8;1524;100;8;1524;0;;100;;1;1;99;2.5;-1.2
80648;Pys;125;505.64;1;2011;92;1;2011;0;;92;;3;1;5293;5.9;0.96
80649;Quend;1280;3752.77;213;3205;53;145;3000;68;3504;71;33;23;73;1140;3.4;-1.33
80650;Querrieu;626;1010.56;11;1400;106;11;1400;0;;106;;10;35;780;0.3;-0.78
80651;Le Quesne;233;142.7;12;1131;97;12;1131;0;;97;;3;3;2570;1.3;-1.8
80652;Le Quesnel;764;1158.1;32;1554;95;32;1554;0;;95;;7;43;470;1.8;-0.38
80654;Quesnoy-le-Montant;514;704.31;18;1752;88;18;1752;0;;88;;4;7;1907;3.2;-1.48
80655;Quesnoy-sur-Airaines;427;1621.68;14;1283;96;14;1283;0;;96;;6;4;3035;1.8;-0.85
80656;Quevauvillers;1102;885.42;29;1643;90;26;1614;4;3422;101;47;6;15;528;0.2;-0.08
80657;Quiry-le-Sec;311;683.37;8;1649;131;8;1649;0;;131;;8;13;2229;2;-0.68
80658;Quivières;139;687.72;5;926;108;5;926;0;;108;;4;29;1148;3.3;0
80659;Raincheval;269;688.98;15;1231;83;15;1231;0;;83;;7;2;1905;2.8;-1.51
80661;Rainneville;1123;714.85;24;2255;120;24;2255;0;;120;;8;67;627;2.4;1.82
80662;Ramburelles;262;460.98;5;1399;81;5;1399;0;;81;;6;18;1216;0.9;-0.93
80663;Rambures;379;992.01;8;1242;67;8;1242;0;;67;;6;8;3744;1.3;1.21
80664;Rancourt;188;291.29;7;1625;85;7;1625;0;;85;;5;9;4112;0;-1.02
80665;Regnière-Écluse;139;961.26;8;2106;95;8;2106;0;;95;;5;33;1774;1.4;0.39
80666;Remaisnil;28;292.83;3;893;84;3;893;0;;84;;2;16;1119;0;1.16
80667;Remaugies;137;416.81;7;1286;97;7;1286;0;;97;;1;21;1686;0;0.5
80668;Remiencourt;164;483.87;10;2417;83;10;2417;0;;83;;2;22;2807;2.3;-0.57
80669;Rethonvillers;346;713.56;11;1556;82;11;1556;0;;82;;3;10;2304;0.8;-0.9
80670;Revelles;530;1457.27;18;2090;100;18;2090;0;;100;;5;71;975;2.5;-0.19
80671;Ribeaucourt;223;544.38;10;1098;96;10;1098;0;;96;;4;3;3566;0;-2.12
80672;Ribemont-sur-Ancre;609;929.7;16;1387;100;16;1387;0;;100;;10;8;1470;4.6;-1.24
80673;Riencourt;181;1022.38;8;1174;87;8;1174;0;;87;;5;9;1520;1.1;0.56
80674;Rivery;3636;646.17;139;2389;78;127;2389;12;2346;81;44;36;27;856;11.3;0.3
80675;Rogy;149;675.37;8;2236;90;8;2236;0;;90;;9;30;690;0;1.86
80676;Roiglise;152;573.93;6;1728;78;6;1728;0;;78;;5;18;1836;1.8;-0.32
80677;Roisel;1626;1014.47;49;1125;89;47;1102;3;2241;89;78;10;2;2245;2.1;-0.48
80678;Rollot;755;1207.97;26;1592;88;26;1592;0;;88;;7;14;2000;1.2;0.6
80679;Ronssoy;577;750.51;20;999;98;20;999;0;;98;;6;15;2478;0;-0.26
80680;Rosières-en-Santerre;2894;1344.26;90;1586;80;88;1586;4;2972;80;69;16;45;658;4;-0.45
80681;Rouvrel;304;715.8;5;1693;113;5;1693;0;;113;;13;27;850;2.8;-0.05
80682;Rouvroy-en-Santerre;209;743.29;17;1556;106;17;1556;0;;106;;6;6;1465;3.2;-0.16
80683;Rouy-le-Grand;100;384.9;6;1182;88;6;1182;0;;88;;1;4;276;2.8;-1.43
80684;Rouy-le-Petit;101;328.69;6;1234;110;6;1234;0;;110;;3;1;2857;1.7;-1.68
80685;Roye;5833;1552.66;187;1323;74;152;1338;35;1239;82;53;18;23;2298;1.9;-0.33
80686;Rubempré;720;1018.05;18;1817;104;18;1817;0;;104;;6;5;2644;0.9;0
80687;Rubescourt;129;397.95;5;1733;78;5;1733;0;;78;;1;35;3142;2.2;0.12
80688;Rue;2987;2926.09;124;2019;86;120;2024;12;1748;86;43;20;74;674;3.3;-0.3
80690;Rumigny;613;812.73;16;2205;102;16;2205;0;;102;;7;99;5048;2.8;0.8
80691;Saigneville;344;1268.75;14;1573;81;14;1573;0;;81;;6;6;3713;1.5;-3.38
80692;Sailly-Flibeaucourt;991;1062.8;35;1821;78;35;1821;0;;78;;3;4;3455;3;-0.41
80693;Sailly-Laurette;333;650.29;15;1458;85;15;1458;0;;85;;10;3;943;0.7;1.57
80694;Sailly-le-Sec;351;673.23;12;1357;118;12;1357;0;;118;;6;6;866;3.9;-0.05
